Site/Freq,16.5,20,35,75,80,300,900,1000,1100,3000,8000,10000
1,2.215,2.22419099,2.113231244,2.093664288,2.078402184,2.041862971,1.432604814,1.278618672,1.106788857,4.575214045,20.966419,25.12728548
2,2.121,2.138902979,2.027063126,2.003468768,1.994416896,1.967679517,1.401423404,1.258411563,1.089895515,4.307098387,16.94286105,25.2267587
3,2.152,2.178444167,2.054798595,2.019709116,2.01377415,1.979306388,1.40592353,1.263809907,1.097334917,4.535785301,15.81003798,28.40264481
4,2.152,2.138258005,2.030625926,2.01226768,2.002833712,1.983236496,1.424241839,1.282631855,1.111844952,4.374900365,15.2553732,24.97473606
5,2.198,2.203051977,2.084462811,2.064875871,2.048886947,2.021916887,1.428896572,1.283524934,1.112909316,4.593545296,16.92704581,29.66841192
6,2.275,2.248571059,2.133672782,2.099094672,2.09904295,2.066246714,1.432588402,1.278520477,1.097439139,4.919233255,15.60899398,29.10728265
7,2.198,2.216166626,2.100272712,2.065472872,2.067166831,2.040797562,1.426631452,1.278699161,1.107199237,4.761425157,15.30191184,31.05188827
8,2.137,2.16741516,2.058966403,2.04035194,2.028231669,1.999298481,1.388833105,1.242873726,1.073851012,4.630192031,14.6543797,27.54593477
9,2.337,2.320998147,2.190492553,2.154733579,2.149258734,2.11926745,1.508296496,1.354697133,1.169409698,4.706666409,16.80922334,28.5414809
10,2.521,2.442501275,2.308629812,2.271699719,2.262827436,2.216073007,1.532657439,1.363417218,1.174134759,5.135826554,19.10881035,29.93630315
11,2.075,2.105648865,1.996519896,1.977899503,1.964967003,1.935553203,1.356171935,1.213586863,1.036679983,4.597662452,16.52518765,28.39800183
12,2.152,2.152311403,2.037870551,2.019446809,2.004168473,1.97536628,1.391037056,1.25080384,1.074810044,4.65618493,17.77776028,30.8038747
13,2.215,2.191148156,2.076892524,2.057662038,2.045594701,2.020976484,1.42358072,1.281099143,1.104476709,4.527286754,15.22755475,29.92217566
14,2.152,2.127634874,2.016088505,1.997861687,1.981406391,1.946625027,1.353275003,1.205578035,1.026215206,4.623743689,15.69067376,26.76850842
15,2.429,2.354844291,2.226862828,2.193997679,2.187748026,2.156661451,1.518706691,1.359138916,1.166384648,4.981521045,17.95720312,26.06531784
16,2.367,2.354455436,2.225177166,2.204715766,2.185854585,2.15430997,1.507006668,1.345864954,1.157633416,5.006491264,15.93465749,35.15293649
17,2.229,2.225428603,2.096959405,2.077543114,2.055452892,2.024693367,1.420425323,1.281499018,1.104251789,4.570959113,15.58005265,30.18890412
18,2.306,2.279489557,2.163389816,2.143208941,2.134907418,2.113109193,1.485104642,1.338333077,1.151635528,4.963581181,17.74271121,28.60037607
19,2.244,2.216547277,2.098549753,2.048176499,2.063985253,2.032418052,1.420658729,1.282916177,1.097789895,4.690109385,15.58481271,29.07316414
20,2.183,2.258974059,2.147331145,2.127448449,2.118015286,2.093437551,1.475877621,1.348325086,1.146743299,4.882095887,18.56092048,28.38181181
21,2.26,2.27348132,2.157465289,2.1225016,2.125073677,2.097926052,1.486384708,1.330943956,1.142938498,4.643351641,16.15688347,24.74107546
22,2.183,2.175973127,2.045487956,2.026995348,2.000097772,1.961292207,1.367394178,1.22353158,1.04361417,4.4856956,14.78632203,25.95849098
23,2.232,2.247267359,2.12637581,2.091143463,2.0850285,2.041943085,1.426562949,1.284303422,1.100492782,4.54888683,17.02678482,22.78469968
24,2.367,2.334863385,2.213717075,2.178338035,2.179431718,2.14696575,1.496842243,1.349228788,1.155444327,4.992395342,18.59957479,32.45725965
25,2.232,2.237511789,2.114980446,2.095397294,2.079274959,2.056820428,1.465848907,1.325199847,1.145065143,4.512301728,15.47974923,27.75982795
26,2.183,2.197280632,2.090528194,2.055634743,2.059088417,2.024881765,1.421259763,1.280484647,1.098917371,4.584915505,16.14752619,25.82937378
27,2.232,2.208666159,2.090067713,2.070715234,2.054215129,2.023253312,1.425706394,1.283802895,1.108361833,4.609833511,18.42175014,28.89078953
28,2.244,2.237310868,2.117700813,2.098384291,2.081483592,2.047365482,1.461996118,1.314040825,1.129643813,4.619343104,16.74315006,30.56909112
29,2.367,2.316538246,2.199146263,2.16400009,2.165917617,2.133207571,1.487520745,1.330515252,1.134372583,5.008676753,17.15873942,28.47747048
30,2.244,2.271681233,2.160351824,2.14078715,2.131315201,2.104867889,1.469045366,1.316020445,1.128543475,4.87125686,17.74180135,31.05808552
31,2.198,2.209905708,2.104540833,2.085054344,2.077730699,2.053290401,1.454103124,1.30056468,1.115447742,4.746607324,19.10092096,26.39662987
32,2.229,2.305858566,2.171632619,2.135650403,2.127955432,2.093723174,1.475527833,1.319096553,1.128659752,4.830429539,17.92122371,24.97850868
33,2.306,2.303873381,2.178797062,2.127985564,2.14152936,2.114401384,1.498514866,1.342764265,1.152702021,4.846707588,19.64567629,27.41863973
34,2.183,2.13216525,2.006837742,1.988694558,1.964194219,1.926199939,1.352654017,1.208938347,1.026557547,4.592904531,15.91302515,24.19271398
35,2.367,2.367873378,2.243834295,2.207973929,2.207418105,2.176582416,1.532695796,1.369881215,1.174683785,5.045942563,18.82416334,30.61573439
